item_id,registry_id,item_name,item_code,item_unit_price,item_quantity,item_amount
5389,3054700467224000006,Щи из капусты свежей с картофелем,56.29.19.000,12.99,,
5390,3054700467224000006,Рассольник,56.29.19.000,12.69,,
5391,3054700467224000006,Суп картофельный с пшеничной крупой на бульоне,56.29.19.000,13.59,,
5392,3054700467224000006,Борщ с капустой и картофелем на бульоне,56.29.19.000,13.25,,
5393,3054700467224000006,Суп рисовый на бульоне (харчо),56.29.19.000,12.22,,
5394,3054700467224000006,Суп с бобовыми (горох) на бульоне,56.29.19.000,11.89,,
5395,3054700467224000006,Суп с бобовыми (фасоль) на бульоне,56.29.19.000,12.89,,
5396,3054700467224000006,Суп с бобовыми (чечевицей) на бульоне,56.29.19.000,11.99,,
5397,3054700467224000006,Суп с макаронными изделиями,56.29.19.000,11.98,,
5398,3055000649324000002,"Работы строительные по строительству гражданских сооружений, не включенные в другие группировки, кроме работ по сохранению и воссозданию объектов культурного наследия",42.99.29.100,10847511.71,1.0,10847511.71
5399,3055000649324000001,"выполнить работы по капитальному ремонту здания МБОУ ""СОШ №3"" в г. Дагестанские Огни Республики Дагестан",42.99.29.100,86670000.0,1.0000000036,86670000.31
5400,3054700469724000006,Бобовые отварные 150,56.29.19.000,19.2,,
5401,3054700469724000006,Бобовые отварные,56.29.19.000,12.99,,
5402,3054700469724000006,Гуляш из отварной говядины,56.29.19.000,39.99,,
5403,3054700469724000006,Какао с молоком сгущ,56.29.19.000,18.2,,
5404,3054700469724000006,Каша рисовая молочная с маслом и сахаром,56.29.19.000,29.95,,
5405,3054700469724000006,Запеканка из творога со сгущ. молоком,56.29.19.000,39.53,,
5406,3054700469724000006,Салат из овощей,56.29.19.000,19.24,,
5407,3054700469724000006,Курица запеченная,56.29.19.000,39.99,,
5408,3054700469724000006,Салат из свеклы и зеленого горошка,56.29.19.000,9.97,,
5409,3054700469724000006,Салат из свежих огурцов,56.29.19.000,11.99,,
5410,3054700469724000006,Курица отварная,56.29.19.000,33.99,,
5411,3054700469724000006,Чай со сгущенным молоком,56.29.19.000,5.97,,
5412,3054700469724000006,Сырники из творога со сгущенным молоком,56.29.19.000,34.99,,
5413,3054700469724000006,Сыр российский порционный,56.29.19.000,19.0,,
5414,3054700469724000006,Каша пшенная молочная,56.29.19.000,27.85,,
5415,3054700469724000006,Омлет натуральный,56.29.19.000,34.99,,
5416,3054700469724000006,Суп-хинкал с говядиной,56.29.19.000,11.05,,
5417,3054700469724000006,"Рыба запеченная, с томатным соусом (минтай)",56.29.19.000,45.97,,
5418,3054700469724000006,Салат овощной с яблоками,56.29.19.000,13.49,,
5419,3054700469724000006,Гуляш из говядины,56.29.19.000,60.13,,
5420,3054700469724000006,Суп-хинкал с чесн. соусом,56.29.19.000,11.99,,
5421,3054700469724000006,Компот из ягод,56.29.19.000,17.24,,
5422,3054700469724000006,Суп картофельный с чечевицей,56.29.19.000,10.88,,
5423,3054700469724000006,Салат из моркови и яблок с яйцом,56.29.19.000,12.2,,
5424,3054700469724000006,Суп-лапша домашняя,56.29.19.000,15.69,,
5425,3054700469724000006,Компот из фруктов,56.29.19.000,13.6,,
5426,3054700469724000006,Суп картофельный с горохом,56.29.19.000,11.93,,
5427,3054700469724000006,Салат из свеклы с курагой и изюмом,56.29.19.000,11.04,,
5428,3054700469724000006,Компот из кураги,56.29.19.000,17.25,,
5429,3054700469724000006,Курица тушенная,56.29.19.000,40.1,,
5430,3054700469724000006,Винегрет,56.29.19.000,11.59,,
5431,3054700469724000006,Салат из свеклы с яблоком,56.29.19.000,13.99,,
5432,3054700469724000006,Салат из свеклы,56.29.19.000,9.99,,
5433,3054700469724000006,Салат «Витаминка»,56.29.19.000,15.6,,
5434,3054700469724000006,Картофель запеченный,56.29.19.000,11.99,,
5435,3054700469724000006,Плов с сухофруктами,56.29.19.000,25.09,,
5436,3054700469724000006,Тушенная капуста 150,56.29.19.000,16.24,,
5437,3054700469724000006,Тушенная капуста,56.29.19.000,5.29,,
5438,3054700469724000006,Голубцы ленивые,56.29.19.000,39.13,,
5439,3054700469724000006,Картофель отварной,56.29.19.000,12.3,,
5440,3054700469724000006,Плов из говядины 150,56.29.19.000,60.34,,
5441,3054700469724000006,Плов из говядины 180,56.29.19.000,67.8,,
5442,3054700469724000006,Плов из курицы,56.29.19.000,44.53,,
5443,3054700469724000006,Плов из курицы,56.29.19.000,36.5,,
5444,3054700469724000006,Сосиски отварные,56.29.19.000,39.68,,
5445,3054700469724000006,Рыба припущенная,56.29.19.000,39.13,,
5446,3054700469724000006,Рыба запеченная,56.29.19.000,40.65,,
5447,3054700469724000006,Запеканка картофельная с мясом,56.29.19.000,61.69,,
5448,3054700469724000006,Тефтели мясные с соусом собственного производства,56.29.19.000,54.79,,
5449,3054700469724000006,Жаркое по-домашнему,56.29.19.000,67.89,,
5450,3054700469724000006,Бефстроганов из отварной говядины,56.29.19.000,65.24,,
5451,3054700469724000006,Гуляш из говядины 120,56.29.19.000,66.99,,
5452,3054700469724000006,Гуляш из говядины,56.29.19.000,58.24,,
5453,3054700469724000006,"Услуги по обеспечению питанием, осуществляемые по договору, прочие",56.29.19.000,48.13,,
5454,3054700469724000006,Овощное рагу с курицей,56.29.19.000,48.77,,
5455,3054700469724000006,Курица в соусе томатном,56.29.19.000,32.17,,
5456,3054700469724000006,Котлета куриная из фарша,56.29.19.000,32.5,,
5457,3054700469724000006,Котлета из говядины со сливочным маслом,56.29.19.000,54.5,,
5458,3054700469724000006,Щи из капусты свежей с картофелем,56.29.19.000,12.99,,
5459,3054700469724000006,Рассольник,56.29.19.000,12.69,,
5460,3054700469724000006,Суп картофельный с пшеничной крупой на бульоне,56.29.19.000,13.59,,
5461,3054700469724000006,Борщ с капустой и картофелем на бульоне,56.29.19.000,13.25,,
5462,3054700469724000006,Суп рисовый на бульоне (харчо),56.29.19.000,12.22,,
5463,3054700469724000006,Суп с бобовыми (горох) на бульоне,56.29.19.000,11.89,,
5464,3054700469724000006,Суп с бобовыми (фасоль) на бульоне,56.29.19.000,12.89,,
5465,3054700469724000006,Суп с бобовыми (чечевицей) на бульоне,56.29.19.000,11.99,,
5466,3054700469724000006,Суп с макаронными изделиями,56.29.19.000,11.98,,
5467,3054700469724000006,Огурцы свежие (сезон),56.29.19.000,8.95,,
5468,3054700469724000006,Помидоры свежие (сезон),56.29.19.000,9.99,,
5469,3054700469724000006,Кисель,56.29.19.000,11.29,,
5470,3054700469724000006,"Кефир 2,5 % 200",56.29.19.000,18.63,,
5471,3054700469724000006,"Кефир 2,5 % 100",56.29.19.000,10.99,,
5472,3054700469724000006,Кофейный напиток,56.29.19.000,15.17,,
5473,3054700469724000006,Какао с молоком,56.29.19.000,14.89,,
5474,3054700469724000006,Компот из смеси сухофруктов,56.29.19.000,9.99,,
5475,3054700469724000006,Сок фруктовый,56.29.19.000,22.62,,
5476,3054700469724000006,Чай с сахаром и лимоном,56.29.19.000,5.39,,
5477,3054700469724000006,Чай с сахаром,56.29.19.000,4.83,,
5478,3054700469724000006,Бутерброд с джемом,56.29.19.000,17.29,,
5479,3054700469724000006,Пюре картофельное,56.29.19.000,14.14,,
5480,3054700469724000006,Макаронные изделия отварные,56.29.19.000,8.1,,
5481,3054700469724000006,Макароны отварные с овощами,56.29.19.000,10.99,,
5482,3054700469724000006,Макаронник,56.29.19.000,12.04,,
5483,3054700469724000006,Каша перловая рассыпчатая,56.29.19.000,13.83,,
5484,3054700469724000006,Каша яйц рассыпчатая,56.29.19.000,11.99,,
5485,3054700469724000006,Каша гречневая рассыпчатая,56.29.19.000,14.72,,
5486,3054700469724000006,Рис отварной,56.29.19.000,14.05,,
5487,3054700469724000006,Вермишель со сливочным маслом,56.29.19.000,12.92,,
5488,3054700469724000006,Бутерброд с сыром,56.29.19.000,14.99,,
5489,3054700469724000006,Бутерброд с маслом,56.29.19.000,13.05,,
5490,3054700469724000006,Соус молочный,56.29.19.000,3.79,,
5491,3054700469724000006,"Соус, сметанный с томатом",56.29.19.000,3.33,,
5492,3054700469724000006,Соус сметанный,56.29.19.000,2.99,,
5493,3054700469724000006,Хлеб ржаной 10,56.29.19.000,1.05,,
5494,3054700469724000006,Хлеб ржаной,56.29.19.000,2.5,,
5495,3054700469724000006,Хлеб пшеничный белый 30,56.29.19.000,2.52,,
5496,3054700469724000006,Хлеб пшеничный белый,56.29.19.000,4.29,,
5497,3054700469724000006,Мандарины,56.29.19.000,25.8,,
5498,3054700469724000006,Груши,56.29.19.000,26.25,,
5499,3054700469724000006,Апельсины,56.29.19.000,19.8,,
5500,3054700469724000006,Бананы,56.29.19.000,18.64,,
5501,3054700469724000006,Яблоки,56.29.19.000,9.99,,
5502,3054700469724000006,Печенье,56.29.19.000,9.9,,
5503,3054700469724000006,Зефир,56.29.19.000,10.78,,
5504,3054700469724000006,Кондитерское изделие - конфеты,56.29.19.000,24.09,,
5505,3054700469724000006,Пряники,56.29.19.000,10.33,,
5506,3054700469724000006,Вафли,56.29.19.000,10.63,,
5507,3054700469724000006,Яйцо варенное 1 шт.,56.29.19.000,11.84,,
5508,3054700469724000006,Ватрушка с творогом,56.29.19.000,36.99,,
5509,3054700469724000006,Булочка сдобная,56.29.19.000,15.24,,
5510,3054700469724000006,Булочка с джемом,56.29.19.000,20.5,,
5511,3054700469724000006,"Сосиска, запеченная в тесте",56.29.19.000,21.99,,
5512,3054700469724000006,Оладьи с джемом,56.29.19.000,11.99,,
5513,3054700469724000006,Лапшевник с творогом,56.29.19.000,39.33,,
5514,3054700469724000006,Запеканка из творога со сметаной,56.29.19.000,34.55,,
5515,3054700469724000006,Запеканка из творога с морковью,56.29.19.000,35.97,,
5516,3054700469724000006,Суп молочный с крупой,56.29.19.000,23.47,,
5517,3054700469724000006,Каша овсяная молочная,56.29.19.000,25.99,,
5518,3054700469724000006,Каша вязка молочная овсяная с курагой,56.29.19.000,33.59,,
5519,3054700469724000006,Каша вязка молочная пшеничная с курагой,56.29.19.000,32.34,,
5520,3054700469724000006,Каша вязкая молочная с тыквой,56.29.19.000,33.22,,
5521,3054700469724000006,Каша пшеничная молочная,56.29.19.000,30.4,,
5522,3054700469724000006,Каша гречневая молочная,56.29.19.000,29.99,,
5523,3054700469724000006,Каша ячневая молочная,56.29.19.000,29.64,,
5524,3054700469724000006,Каша из овсяных хлопьев «Геркулес с изюмом и курагой»,56.29.19.000,32.99,,
5525,3054700469724000006,Каша рисовая молочная,56.29.19.000,28.99,,
5526,3054700469724000006,Каша манная жидкая молочная,56.29.19.000,27.69,,
5527,3054700469724000006,Салат из моркови с яйцом,56.29.19.000,12.39,,
5528,3054700469724000006,Салат картофельный с кукурузой и морковью,56.29.19.000,12.29,,
5529,3054700469724000006,Овощи натуральные свежие,56.29.19.000,14.9,,
5530,3054700469724000006,Салат из моркови с яблоком,56.29.19.000,10.9,,
5531,3054700469724000006,Салат из белокочанной капусты и зеленым горошком,56.29.19.000,12.03,,
5532,3054700469724000006,"Огурцы, консервированные без уксуса",56.29.19.000,7.99,,
5533,3054700469724000006,Салат картофельный с солеными огурцами и зеленым горошком,56.29.19.000,14.99,,
5534,3054700469724000006,Салат из свеклы с сыром и чесноком,56.29.19.000,10.99,,
5535,3054700469724000006,Салат из моркови с яблоками или черносливом,56.29.19.000,12.38,,
5536,3054700469724000006,Салат картофельный с морковью и зеленым горошком,56.29.19.000,9.97,,
5537,3054700469724000006,"Помидоры, консервированные без уксуса",56.29.19.000,17.22,,
5538,3056204449324000006,Услуги по содействию в подготовке спортивных и развлекательных мероприятий,93.19.11.000,1800000.0,,1800000.0
5539,3053600246524000004,Работы по ремонту автомобильных дорог 1,42.11.20.200,13619144.0,1.0,13619144.0
5540,3053600246524000004,Работы по ремонту автомобильных дорог 2,42.11.20.200,912032.62,1.0,912032.62
5541,3056104224624000010,зелень,01.13.19.000,265.01,15.0,3975.15
5542,3056104224624000010,Бананы,01.22.12.000-00000002,160.0,900.0,144000.0
5543,3056104224624000010,Лимоны,01.23.12.000-00000003,180.0,50.0,9000.0
5544,3056104224624000010,Апельсины,01.23.13.000-00000002,160.0,600.0,96000.0
5545,3056104224624000010,Мандарины,01.23.14.000-00000003,180.0,300.0,54000.0
5546,3056104224624000010,Яблоки,01.24.10.000-00000002,85.0,2000.0,170000.0
5547,3056104224624000010,Груши,01.24.21.000-00000002,200.0,600.0,120000.0
5548,3056104224624000004,Сыры полутвердые,10.51.40.120-00000002,660.0,350.0,231000.0
5549,3056104224624000006,Печенье сладкое,10.72.12.120-00000002,250.0,720.0,180000.0
5550,3056104224624000005,Яйца куриные в скорлупе свежие,01.47.21.000-00000016,14.8,33000.0,488400.0
5551,3056104224624000011,Рыба трескообразная мороженая,10.20.13.120-00000021,204.0,690.0,140760.0
5552,3056104224624000022,Масло сливочное,10.51.30.110-00000004,875.0,600.0,525000.0
5553,3056104224624000026,Огурцы,01.13.32.000-00000002,85.0,640.0,54400.0
5554,3052800417024000001,Выполнение работ по ремонту автомобильных дорог,42.11.20.200-00000001,2755300.0,1.0,2755300.0
5555,3056204252024000009,Услуги по размещению в информационно-коммуникационной сети Интернет,63.11.12.000,32000.0,10.0,320000.0
5556,3056204252024000014,Брошюра,18.12.19.190,55.2,460.0,25391.47
5557,3056204252024000014,Самоклейки,18.12.19.190,19.8,800.0,15837.35
5558,3056204252024000014,Буклеты,18.12.19.190,7.64,2000.0,15271.73
5559,3056204252024000016,Оказание услуг по созданию документально-публицистических фильмов и социальных роликов антитеррористической направленности и размещение (трансляции) в эфире регионального телевизионного канала и в сети интернет,59.11.12.000,35000.0,2.0,70000.0
5560,3056204252024000016,Оказание услуг по созданию документально-публицистических фильмов и социальных роликов антитеррористической направленности и размещение (трансляции) в эфире регионального телевизионного канала и в сети интернет,59.11.12.000,115000.0,2.0,230000.0
5561,3057100690624000003,Услуги по холодному водоснабжению и водоотведению для нужд Аппарата Администрации,36.00.20.110,7.81,3407.911,26605.56
5562,3054102532324000001,"Энергия тепловая, отпущенная котельными",35.30.11.120,2323600.0,1.0,2323600.0
5563,3054700470724000012,Кофейный напиток,56.29.19.000,15.17,,
5564,3054700470724000012,Какао с молоком,56.29.19.000,14.89,,
5565,3054700470724000012,Булочка сдобная,56.29.19.000,15.24,,
5566,3054700470724000012,Булочка с джемом,56.29.19.000,20.5,,
5567,3054700470724000012,"Сосиска, запеченная в тесте",56.29.19.000,21.99,,
5568,3054700470724000012,Оладьи с джемом,56.29.19.000,11.99,,
5569,3054700470724000012,Лапшевник с творогом,56.29.19.000,39.33,,
5570,3054700470724000012,Суп-хинкал с говядиной,56.29.19.000,11.05,,
5571,3054700470724000012,"Рыба запеченная, с томатным соусом (минтай)",56.29.19.000,45.97,,
5572,3054700470724000012,Салат овощной с яблоками,56.29.19.000,13.49,,
5573,3054700470724000012,Гуляш из говядины,56.29.19.000,60.13,,
5574,3054700470724000012,Суп-хинкал с чесн. соусом,56.29.19.000,11.99,,
5575,3054700470724000012,Компот из ягод,56.29.19.000,17.24,,
5576,3054700470724000012,Суп картофельный с чечевицей,56.29.19.000,10.88,,
5577,3054700470724000012,Овощи натуральные свежие,56.29.19.000,14.9,,
5578,3054700470724000012,Компот из смеси сухофруктов,56.29.19.000,9.99,,
5579,3054700470724000012,Курица отварная,56.29.19.000,33.99,,
5580,3054700470724000012,Чай со сгущенным молоком,56.29.19.000,5.97,,
5581,3054700470724000012,Сырники из творога со сгущенным молоком,56.29.19.000,34.99,,
5582,3054700470724000012,Запеканка из творога со сметаной,56.29.19.000,34.55,,
5583,3054700470724000012,Запеканка из творога с морковью,56.29.19.000,35.97,,
5584,3054700470724000012,Суп молочный с крупой,56.29.19.000,23.47,,
5585,3054700470724000012,Каша овсяная молочная,56.29.19.000,25.99,,
5586,3054700470724000012,Каша вязка молочная овсяная с курагой,56.29.19.000,33.59,,
5587,3054700470724000012,Каша вязка молочная пшеничная с курагой,56.29.19.000,32.34,,
5588,3054700470724000012,Каша вязкая молочная с тыквой,56.29.19.000,33.22,,
5589,3054700470724000012,Каша пшеничная молочная,56.29.19.000,30.4,,
5590,3054700470724000012,Каша гречневая молочная,56.29.19.000,29.99,,
5591,3054700470724000012,Каша ячневая молочная,56.29.19.000,29.64,,
5592,3054700470724000012,Каша из овсяных хлопьев «Геркулес с изюмом и курагой»,56.29.19.000,32.99,,
5593,3054700470724000012,Каша рисовая молочная,56.29.19.000,28.99,,
5594,3054700470724000012,Каша манная жидкая молочная,56.29.19.000,27.69,,
5595,3054700470724000012,Салат из моркови с яйцом,56.29.19.000,12.39,,
5596,3054700470724000012,Салат из моркови с яблоком,56.29.19.000,10.9,,
5597,3054700470724000012,Салат из белокочанной капусты и зеленым горошком,56.29.19.000,12.03,,
5598,3054700470724000012,"Огурцы, консервированные без уксуса",56.29.19.000,7.99,,
5599,3054700470724000012,Салат картофельный с солеными огурцами и зеленым горошком,56.29.19.000,14.99,,
5600,3054700470724000012,Хлеб пшеничный белый,56.29.19.000,4.29,,
5601,3054700470724000012,Мандарины,56.29.19.000,25.8,,
5602,3054700470724000012,Груши,56.29.19.000,26.25,,
5603,3054700470724000012,Хлеб ржаной,56.29.19.000,1.05,,
5604,3054700470724000012,Хлеб ржаной,56.29.19.000,2.5,,
5605,3054700470724000012,Хлеб пшеничный белый,56.29.19.000,2.52,,
5606,3054700470724000012,Плов из курицы,56.29.19.000,44.53,,
5607,3054700470724000012,Плов из курицы,56.29.19.000,36.5,,
5608,3054700470724000012,Сосиски отварные,56.29.19.000,39.68,,
5609,3054700470724000012,Рыба припущенная,56.29.19.000,39.13,,
5610,3054700470724000012,Салат из моркови и яблок с яйцом,56.29.19.000,12.2,,
5611,3054700470724000012,Суп-лапша домашняя,56.29.19.000,15.69,,
5612,3054700470724000012,Компот из фруктов,56.29.19.000,13.6,,
5613,3054700470724000012,Суп картофельный с горохом,56.29.19.000,11.93,,
5614,3054700470724000012,Салат из свеклы с курагой и изюмом,56.29.19.000,11.04,,
5615,3054700470724000012,Компот из кураги,56.29.19.000,17.25,,
5616,3054700470724000012,Курица тушенная,56.29.19.000,40.1,,
5617,3054700470724000012,Бобовые отварные,56.29.19.000,19.2,,
5618,3054700470724000012,Бобовые отварные,56.29.19.000,12.99,,
5619,3054700470724000012,Овощное рагу с курицей,56.29.19.000,48.77,,
5620,3054700470724000012,Курица в соусе томатном,56.29.19.000,32.17,,
5621,3054700470724000012,"Кефир 2,5 %",56.29.19.000,10.99,,
5622,3054700470724000012,Рыба запеченная,56.29.19.000,40.65,,
5623,3054700470724000012,Запеканка картофельная с мясом,56.29.19.000,61.69,,
5624,3054700470724000012,Тефтели мясные с соусом собственного производства,56.29.19.000,54.79,,
5625,3054700470724000012,Жаркое по-домашнему,56.29.19.000,67.89,,
5626,3054700470724000012,Бефстроганов из отварной говядины,56.29.19.000,65.24,,
5627,3054700470724000012,Гуляш из говядины,56.29.19.000,66.99,,
5628,3054700470724000012,Гуляш из говядины,56.29.19.000,58.24,,
5629,3054700470724000012,Филе птицы отварное с соусом сметанным и томатом,56.29.19.000,48.13,,
5630,3054700470724000012,Какао с молоком сгущ,56.29.19.000,18.2,,
5631,3054700470724000012,Каша рисовая молочная с маслом и сахаром,56.29.19.000,29.95,,
5632,3054700470724000012,Запеканка из творога со сгущ. молоком,56.29.19.000,39.53,,
5633,3054700470724000012,Салат из овощей,56.29.19.000,19.24,,
5634,3054700470724000012,Курица запеченная,56.29.19.000,39.99,,
5635,3054700470724000012,Салат из свеклы и зеленого горошка,56.29.19.000,9.97,,
5636,3054700470724000012,Салат из свежих огурцов,56.29.19.000,11.99,,
5637,3054700470724000012,Апельсины,56.29.19.000,19.8,,
5638,3054700470724000012,Бананы,56.29.19.000,18.64,,
5639,3054700470724000012,Яблоки,56.29.19.000,9.99,,
5640,3054700470724000012,Печенье,56.29.19.000,9.9,,
5641,3054700470724000012,Зефир,56.29.19.000,10.78,,
5642,3054700470724000012,Кондитерское изделие - конфеты,56.29.19.000,24.09,,
5643,3054700470724000012,Пряники,56.29.19.000,10.33,,
5644,3054700470724000012,Вафли,56.29.19.000,10.63,,
5645,3054700470724000012,Яйцо варенное 1 шт.,56.29.19.000,11.84,,
5646,3054700470724000012,Ватрушка с творогом,56.29.19.000,36.99,,
5647,3054700470724000012,Сыр российский порционный,56.29.19.000,19.0,,
5648,3054700470724000012,Каша пшенная молочная,56.29.19.000,27.85,,
5649,3054700470724000012,Омлет натуральный,56.29.19.000,34.99,,
5650,3054700470724000012,Огурцы свежие (сезон),56.29.19.000,8.95,,
5651,3054700470724000012,Помидоры свежие (сезон),56.29.19.000,9.99,,
5652,3054700470724000012,Салат из свеклы с яблоком,56.29.19.000,13.99,,
5653,3054700470724000012,Салат из свеклы,56.29.19.000,9.99,,
5654,3054700470724000012,Салат «Витаминка»,56.29.19.000,15.6,,
5655,3054700470724000012,Картофель запеченный,56.29.19.000,11.99,,
5656,3054700470724000012,Плов с сухофруктами,56.29.19.000,25.09,,
5657,3054700470724000012,Тушенная капуста,56.29.19.000,16.24,,
5658,3054700470724000012,Тушенная капуста,56.29.19.000,5.29,,
5659,3054700470724000012,Голубцы ленивые,56.29.19.000,39.13,,
5660,3054700470724000012,Картофель отварной,56.29.19.000,12.3,,
5661,3054700470724000012,Пюре картофельное,56.29.19.000,14.14,,
5662,3054700470724000012,Макаронные изделия отварные,56.29.19.000,8.1,,
5663,3054700470724000012,Макароны отварные с овощами,56.29.19.000,10.99,,
5664,3054700470724000012,Салат картофельный с кукурузой и морковью,56.29.19.000,12.29,,
5665,3054700470724000012,Сок фруктовый,56.29.19.000,22.62,,
5666,3054700470724000012,Чай с сахаром и лимоном,56.29.19.000,5.39,,
5667,3054700470724000012,Чай с сахаром,56.29.19.000,4.83,,
5668,3054700470724000012,Бутерброд с джемом,56.29.19.000,17.29,,
5669,3054700470724000012,Бутерброд с сыром,56.29.19.000,14.99,,
5670,3054700470724000012,Бутерброд с маслом,56.29.19.000,13.05,,
5671,3054700470724000012,Соус молочный,56.29.19.000,3.79,,
5672,3054700470724000012,"Соус, сметанный с томатом",56.29.19.000,3.33,,
5673,3054700470724000012,Соус сметанный,56.29.19.000,2.99,,
5674,3054700470724000012,Гуляш из отварной говядины,56.29.19.000,39.99,,
5675,3054700470724000012,Кисель,56.29.19.000,11.29,,
5676,3054700470724000012,"Кефир 2,5 %",56.29.19.000,18.63,,
5677,3054700470724000012,Котлета куриная из фарша,56.29.19.000,32.5,,
5678,3054700470724000012,Котлета из говядины со сливочным маслом,56.29.19.000,54.5,,
5679,3054700470724000012,Щи из капусты свежей с картофелем,56.29.19.000,12.99,,
5680,3054700470724000012,Рассольник,56.29.19.000,12.69,,
5681,3054700470724000012,Суп картофельный с пшеничной крупой на бульоне,56.29.19.000,13.59,,
5682,3054700470724000012,Борщ с капустой и картофелем на бульоне,56.29.19.000,13.25,,
5683,3054700470724000012,Суп рисовый на бульоне (харчо),56.29.19.000,12.22,,
5684,3054700470724000012,Суп с бобовыми (горох) на бульоне,56.29.19.000,11.89,,
5685,3054700470724000012,Суп с бобовыми (фасоль) на бульоне,56.29.19.000,12.89,,
5686,3054700470724000012,Суп с бобовыми (чечевицей) на бульоне,56.29.19.000,11.99,,
5687,3054700470724000012,Суп с макаронными изделиями,56.29.19.000,11.98,,
5688,3054700470724000012,Салат из свеклы с сыром и чесноком,56.29.19.000,10.99,,
5689,3054700470724000012,Салат из моркови с яблоками или черносливом,56.29.19.000,12.38,,
5690,3054700470724000012,Салат картофельный с морковью и зеленым горошком,56.29.19.000,9.97,,
5691,3054700470724000012,"Помидоры, консервированные без уксуса",56.29.19.000,17.22,,
5692,3054700470724000012,Винегрет,56.29.19.000,11.59,,
5693,3054700470724000012,Макаронник,56.29.19.000,12.04,,
5694,3054700470724000012,Каша перловая рассыпчатая,56.29.19.000,13.83,,
5695,3054700470724000012,Каша яйц рассыпчатая,56.29.19.000,11.99,,
5696,3054700470724000012,Каша гречневая рассыпчатая,56.29.19.000,14.72,,
5697,3054700470724000012,Рис отварной,56.29.19.000,14.05,,
5698,3054700470724000012,Вермишель со сливочным маслом,56.29.19.000,12.92,,
5699,3054700470724000012,Плов из говядины,56.29.19.000,60.34,,
5700,3054700470724000012,Плов из говядины,56.29.19.000,67.8,,
5701,3054700472124000001,Тепловая энергия,35.30.11.120,1499.74,525.413,787982.89
5702,3054700472124000001,Тепловая энергия,35.30.11.120,1739.44,390.307,678915.61
5703,3054700472124000009,Кондитерское изделие - конфеты,56.29.19.000,24.09,,
5704,3054700472124000009,Пряники,56.29.19.000,10.33,,
5705,3054700472124000009,"Кефир 2,5 %",56.29.19.000,18.63,,
5706,3054700472124000009,"Кефир 2,5 %",56.29.19.000,10.99,,
5707,3054700472124000009,Кофейный напиток,56.29.19.000,15.17,,
5708,3054700472124000009,Какао с молоком,56.29.19.000,14.89,,
5709,3054700472124000009,Плов с сухофруктами,56.29.19.000,25.09,,
5710,3054700472124000009,Тушенная капуста,56.29.19.000,16.24,,
5711,3054700472124000009,Тушенная капуста,56.29.19.000,5.29,,
5712,3054700472124000009,Голубцы ленивые,56.29.19.000,39.13,,
5713,3054700472124000009,Компот из фруктов,56.29.19.000,13.6,,
5714,3054700472124000009,Суп картофельный с горохом,56.29.19.000,11.93,,
5715,3054700472124000009,Салат из свеклы с курагой и изюмом,56.29.19.000,11.04,,
5716,3054700472124000009,Компот из кураги,56.29.19.000,17.25,,
5717,3054700472124000009,Курица тушенная,56.29.19.000,40.1,,
5718,3054700472124000009,Бобовые отварные,56.29.19.000,19.2,,
5719,3054700472124000009,Бобовые отварные,56.29.19.000,12.99,,
5720,3054700472124000009,Гуляш из отварной говядины,56.29.19.000,39.99,,
5721,3054700472124000009,"Услуги по обеспечению питанием, осуществляемые по договору, прочие",56.29.19.000,18.2,,
5722,3054700472124000009,Каша рисовая молочная с маслом и сахаром,56.29.19.000,29.95,,
5723,3054700472124000009,Запеканка из творога со сгущ. молоком,56.29.19.000,39.53,,
5724,3054700472124000009,Салат из овощей,56.29.19.000,19.24,,
5725,3054700472124000009,Курица запеченная,56.29.19.000,39.99,,
5726,3054700472124000009,Салат из свеклы и зеленого горошка,56.29.19.000,9.97,,
5727,3054700472124000009,"Сосиска, запеченная в тесте",56.29.19.000,21.99,,
5728,3054700472124000009,Оладьи с джемом,56.29.19.000,11.99,,
5729,3054700472124000009,Лапшевник с творогом,56.29.19.000,39.33,,
5730,3054700472124000009,Запеканка из творога со сметаной,56.29.19.000,34.55,,
5731,3054700472124000009,Запеканка из творога с морковью,56.29.19.000,35.97,,
5732,3054700472124000009,Суп молочный с крупой,56.29.19.000,23.47,,
5733,3054700472124000009,Картофель запеченный,56.29.19.000,11.99,,
5734,3054700472124000009,Суп-хинкал с чесн. соусом,56.29.19.000,11.99,,
5735,3054700472124000009,Компот из ягод,56.29.19.000,17.24,,
5736,3054700472124000009,Суп картофельный с чечевицей,56.29.19.000,10.88,,
5737,3054700472124000009,Салат из моркови и яблок с яйцом,56.29.19.000,12.2,,
5738,3054700472124000009,Суп-лапша домашняя,56.29.19.000,15.69,,
5739,3054700472124000009,Компот из смеси сухофруктов,56.29.19.000,9.99,,
5740,3054700472124000009,Сок фруктовый,56.29.19.000,22.62,,
5741,3054700472124000009,Чай с сахаром и лимоном,56.29.19.000,5.39,,
5742,3054700472124000009,Чай с сахаром,56.29.19.000,4.83,,
5743,3054700472124000009,Бутерброд с джемом,56.29.19.000,17.29,,
5744,3054700472124000009,Бутерброд с сыром,56.29.19.000,14.99,,
5745,3054700472124000009,Бутерброд с маслом,56.29.19.000,13.05,,
5746,3054700472124000009,Соус молочный,56.29.19.000,3.79,,
5747,3054700472124000009,"Соус, сметанный с томатом",56.29.19.000,3.33,,
5748,3054700472124000009,Соус сметанный,56.29.19.000,2.99,,
